User_ID,Full_Name,Department,Job_Title,Status,Last_Login
U08866,User_8866,Legal,Counsel,Active,2025-12-28
U08867,User_8867,HR,HR Generalist,Active,2026-02-12
U08868,User_8868,IT,System Admin,Active,2026-03-11
U08869,User_8869,Sales,Sales Manager,Active,2026-01-28
U08870,User_8870,IT,System Admin,Terminated,2026-02-24
U08871,User_8871,Legal,Legal Assistant,Active,2026-01-25
U08872,User_8872,Legal,Legal Assistant,Active,2026-02-10
U08873,User_8873,Finance,Controller,Active,2026-03-05
U08874,User_8874,Operations,Logistics Coordinator,Active,2026-02-24
U08875,User_8875,Legal,Counsel,Active,2026-01-22
U08876,User_8876,Legal,Counsel,Active,2026-01-01
U08877,User_8877,Sales,Account Executive,Terminated,2025-12-28
U08878,User_8878,Sales,Sales Manager,Active,2026-02-28
U08879,User_8879,Finance,AP Clerk,Active,2026-02-23
U08880,User_8880,Legal,Legal Assistant,Active,2026-03-27
U08881,User_8881,IT,Security Analyst,Active,2026-02-22
U08882,User_8882,Sales,Account Executive,Terminated,2025-12-31
U08883,User_8883,Sales,Account Executive,Terminated,2026-03-08
U08884,User_8884,Finance,Controller,Active,2026-03-08
U08885,User_8885,Sales,Sales Manager,Terminated,2026-02-20
U08886,User_8886,IT,System Admin,Active,2025-12-29
U08887,User_8887,Operations,Warehouse Manager,Active,2026-03-15
U08888,User_8888,IT,Developer,Active,2026-01-06
U08889,User_8889,Sales,Sales Manager,Active,2026-02-02
U08890,User_8890,IT,Security Analyst,Terminated,2026-02-06
U08891,User_8891,Legal,Counsel,Active,2026-03-08
U08892,User_8892,HR,Payroll Specialist,Active,2026-01-19
U08893,User_8893,HR,Recruiter,Active,2026-02-17
U08894,User_8894,IT,Developer,Active,2026-02-11
U08895,User_8895,Finance,AP Clerk,Terminated,2026-01-15
U08896,User_8896,HR,Payroll Specialist,Active,2026-03-03
U08897,User_8897,IT,System Admin,Active,2026-02-17
U08898,User_8898,HR,Payroll Specialist,Active,2026-02-24
U08899,User_8899,Sales,Account Executive,Active,2026-02-04
U08900,User_8900,IT,Developer,Active,2026-01-02
U08901,User_8901,Operations,Buyer,Active,2026-02-06
U08902,User_8902,HR,HR Generalist,Active,2026-02-18
U08903,User_8903,Finance,Accountant,Active,2026-03-05
U08904,User_8904,HR,Recruiter,Active,2026-01-19
U08905,User_8905,Legal,Counsel,Active,2026-03-10
U08906,User_8906,IT,Developer,Active,2026-03-25
U08907,User_8907,HR,Payroll Specialist,Active,2026-02-01
U08908,User_8908,Legal,Legal Assistant,Active,2026-01-05
U08909,User_8909,Operations,Logistics Coordinator,Active,2026-03-01
U08910,User_8910,HR,Payroll Specialist,Active,2025-12-31
U08911,User_8911,HR,Payroll Specialist,Active,2026-03-03
U08912,User_8912,Operations,Buyer,Active,2026-02-27
U08913,User_8913,Legal,Legal Assistant,Active,2026-02-09
U08914,User_8914,IT,Security Analyst,Active,2026-02-03
U08915,User_8915,Legal,Legal Assistant,Active,2026-02-17
U08916,User_8916,Sales,Account Executive,Active,2026-01-31
U08917,User_8917,Legal,Counsel,Terminated,2026-02-10
U08918,User_8918,Finance,AP Clerk,Active,2026-01-28
U08919,User_8919,HR,Payroll Specialist,Active,2026-02-28
U08920,User_8920,IT,Security Analyst,Active,2026-01-15
U08921,User_8921,Operations,Logistics Coordinator,Active,2025-12-30
U08922,User_8922,Sales,Account Executive,Active,2026-01-17
U08923,User_8923,HR,Recruiter,Active,2026-03-25
U08924,User_8924,IT,IT Manager,Active,2026-01-09
U08925,User_8925,HR,Recruiter,Active,2026-02-23
U08926,User_8926,HR,HR Generalist,Active,2026-03-12
U08927,User_8927,Operations,Logistics Coordinator,Active,2026-03-19
U08928,User_8928,Operations,Warehouse Manager,Active,2026-02-01
U08929,User_8929,IT,Developer,Active,2026-02-27
U08930,User_8930,Operations,Warehouse Manager,Active,2026-01-31
U08931,User_8931,Operations,Warehouse Manager,Active,2026-02-19
U08932,User_8932,IT,Security Analyst,Active,2026-02-28
U08933,User_8933,Legal,Legal Assistant,Active,2026-02-02
U08934,User_8934,Finance,AP Clerk,Active,2026-01-01
U08935,User_8935,Operations,Logistics Coordinator,Active,2026-03-26
U08936,User_8936,Sales,Sales Manager,Active,2026-01-28
U08937,User_8937,Finance,Finance Manager,Active,2026-02-21
U08938,User_8938,IT,Developer,Active,2025-12-28
U08939,User_8939,Operations,Logistics Coordinator,Active,2026-03-02
U08940,User_8940,Operations,Warehouse Manager,Active,2026-03-11
U08941,User_8941,IT,IT Manager,Terminated,2026-03-28
U08942,User_8942,Sales,Account Executive,Active,2026-03-18
U08943,User_8943,IT,System Admin,Active,2026-03-23
U08944,User_8944,IT,IT Manager,Active,2026-01-26
U08945,User_8945,Operations,Warehouse Manager,Active,2026-03-11
U08946,User_8946,Sales,Account Executive,Active,2026-02-12
U08947,User_8947,Finance,AP Clerk,Active,2026-02-19
U08948,User_8948,HR,Payroll Specialist,Active,2026-03-10
U08949,User_8949,HR,Payroll Specialist,Active,2026-01-31
U08950,User_8950,Operations,Logistics Coordinator,Active,2026-02-15
U08951,User_8951,Finance,AP Clerk,Active,2026-01-09
U08952,User_8952,Legal,Legal Assistant,Active,2026-03-27
U08953,User_8953,Sales,Account Executive,Active,2025-12-28
U08954,User_8954,HR,Recruiter,Active,2026-01-06
U08955,User_8955,Operations,Logistics Coordinator,Terminated,2026-02-20
U08956,User_8956,Finance,AP Clerk,Active,2026-02-05
U08957,User_8957,Sales,Sales Manager,Active,2026-01-29
U08958,User_8958,HR,Recruiter,Active,2026-01-03
U08959,User_8959,Sales,Sales Manager,Active,2026-02-12
U08960,User_8960,Sales,Sales Manager,Active,2026-02-03
U08961,User_8961,Sales,Sales Manager,Active,2026-03-28
U08962,User_8962,HR,HR Generalist,Active,2026-01-09
U08963,User_8963,IT,Developer,Active,2026-02-09
U08964,User_8964,Sales,Account Executive,Active,2026-01-17
U08965,User_8965,Legal,Counsel,Active,2026-01-13
U08966,User_8966,Operations,Buyer,Active,2026-02-11
U08967,User_8967,Sales,Account Executive,Active,2026-03-18
U08968,User_8968,HR,HR Generalist,Terminated,2026-02-02
U08969,User_8969,IT,IT Manager,Active,2026-03-01
U08970,User_8970,IT,System Admin,Active,2026-03-11
U08971,User_8971,Legal,Legal Assistant,Active,2026-03-06
U08972,User_8972,HR,Payroll Specialist,Active,2026-02-18
U08973,User_8973,Finance,Controller,Active,2026-02-17
U08974,User_8974,IT,Security Analyst,Active,2026-03-09
U08975,User_8975,HR,HR Generalist,Active,2026-03-18
U08976,User_8976,IT,Developer,Terminated,2026-01-18
U08977,User_8977,Operations,Buyer,Active,2026-02-28
U08978,User_8978,Sales,Account Executive,Active,2026-03-04
U08979,User_8979,Finance,Finance Manager,Active,2026-01-17
U08980,User_8980,Operations,Buyer,Active,2026-01-20
U08981,User_8981,IT,Security Analyst,Active,2026-01-24
U08982,User_8982,Legal,Legal Assistant,Active,2026-03-10
U08983,User_8983,Operations,Warehouse Manager,Active,2026-01-10
U08984,User_8984,Sales,Sales Manager,Active,2026-03-02
U08985,User_8985,Sales,Account Executive,Active,2026-03-16
U08986,User_8986,Finance,AP Clerk,Terminated,2026-03-06
U08987,User_8987,Sales,Sales Manager,Active,2026-02-14
U08988,User_8988,Sales,Account Executive,Active,2026-01-26
U08989,User_8989,IT,Developer,Active,2026-03-19
U08990,User_8990,Finance,Controller,Active,2026-01-22
U08991,User_8991,Operations,Buyer,Active,2026-03-10
U08992,User_8992,Finance,AP Clerk,Active,2026-01-05
U08993,User_8993,Sales,Sales Manager,Terminated,2025-12-30
U08994,User_8994,Finance,Controller,Active,2026-01-20
U08995,User_8995,Finance,Finance Manager,Active,2026-03-09
U08996,User_8996,Finance,Controller,Active,2026-03-07
U08997,User_8997,Operations,Buyer,Active,2026-01-30
U08998,User_8998,Finance,Controller,Active,2026-03-23
U08999,User_8999,HR,HR Generalist,Active,2026-01-15
U09000,User_9000,Finance,Controller,Active,2026-03-18
U09001,User_9001,Sales,Account Executive,Active,2026-01-02
U09002,User_9002,Finance,Finance Manager,Active,2026-03-15
U09003,User_9003,HR,HR Generalist,Active,2026-02-01
U09004,User_9004,Finance,Finance Manager,Active,2026-03-08
U09005,User_9005,IT,IT Manager,Active,2026-01-11
U09006,User_9006,IT,Security Analyst,Active,2026-01-05
U09007,User_9007,Operations,Logistics Coordinator,Active,2026-01-12
U09008,User_9008,IT,Security Analyst,Terminated,2026-01-08
U09009,User_9009,Sales,Sales Manager,Terminated,2026-03-25
U09010,User_9010,Sales,Sales Manager,Active,2026-02-10
U09011,User_9011,Finance,AP Clerk,Active,2026-03-07
U09012,User_9012,IT,Security Analyst,Active,2026-02-25
U09013,User_9013,Operations,Buyer,Active,2026-03-15
U09014,User_9014,Finance,AP Clerk,Active,2026-01-07
U09015,User_9015,Finance,Controller,Active,2026-03-18
U09016,User_9016,Legal,Legal Assistant,Active,2026-03-20
U09017,User_9017,Operations,Logistics Coordinator,Active,2026-01-21
U09018,User_9018,HR,Recruiter,Terminated,2026-03-05
U09019,User_9019,Operations,Logistics Coordinator,Active,2026-01-03
U09020,User_9020,Sales,Account Executive,Active,2026-03-11
U09021,User_9021,Finance,Accountant,Active,2026-02-21
U09022,User_9022,Operations,Buyer,Terminated,2026-01-31
U09023,User_9023,Finance,AP Clerk,Active,2026-03-06
U09024,User_9024,HR,Recruiter,Active,2026-01-23
U09025,User_9025,Legal,Counsel,Active,2025-12-31
U09026,User_9026,IT,Developer,Active,2026-02-25
U09027,User_9027,IT,Security Analyst,Active,2026-02-06
U09028,User_9028,Finance,AP Clerk,Active,2026-01-15
U09029,User_9029,Operations,Warehouse Manager,Active,2026-01-19
U09030,User_9030,IT,IT Manager,Active,2026-03-21
U09031,User_9031,IT,IT Manager,Active,2026-02-23
U09032,User_9032,Finance,Accountant,Active,2026-03-11
U09033,User_9033,Sales,Account Executive,Active,2026-01-11
U09034,User_9034,Legal,Legal Assistant,Terminated,2026-02-03
U09035,User_9035,HR,Recruiter,Active,2026-01-17
U09036,User_9036,HR,Payroll Specialist,Active,2026-03-17
U09037,User_9037,Finance,AP Clerk,Active,2026-01-29
U09038,User_9038,Finance,Finance Manager,Terminated,2026-01-10
U09039,User_9039,IT,System Admin,Active,2025-12-30
U09040,User_9040,Sales,Account Executive,Active,2026-02-06
U09041,User_9041,Sales,Account Executive,Terminated,2026-02-06
U09042,User_9042,Finance,Accountant,Active,2026-01-07
U09043,User_9043,Finance,AP Clerk,Active,2026-03-24
U09044,User_9044,Legal,Counsel,Active,2026-02-06
U09045,User_9045,IT,System Admin,Active,2026-03-21
U09046,User_9046,Legal,Legal Assistant,Active,2026-02-23
U09047,User_9047,IT,System Admin,Active,2026-03-14
U09048,User_9048,HR,Payroll Specialist,Active,2026-03-15
U09049,User_9049,Legal,Legal Assistant,Active,2026-02-28
U09050,User_9050,Operations,Logistics Coordinator,Active,2026-02-11
U09051,User_9051,Legal,Counsel,Active,2026-01-17
U09052,User_9052,Legal,Counsel,Active,2026-03-02
U09053,User_9053,Operations,Warehouse Manager,Active,2026-02-28
U09054,User_9054,IT,System Admin,Active,2026-03-07
U09055,User_9055,Finance,Finance Manager,Terminated,2026-02-03
U09056,User_9056,IT,IT Manager,Active,2026-01-24
U09057,User_9057,Legal,Counsel,Active,2026-03-20
U09058,User_9058,HR,Payroll Specialist,Active,2026-01-20
U09059,User_9059,IT,Security Analyst,Active,2026-02-08
U09060,User_9060,HR,HR Generalist,Active,2026-01-18
U09061,User_9061,HR,Payroll Specialist,Active,2026-02-22
U09062,User_9062,Operations,Buyer,Terminated,2026-03-20
U09063,User_9063,Sales,Sales Manager,Active,2026-01-30
U09064,User_9064,Legal,Counsel,Active,2026-02-06
U09065,User_9065,IT,IT Manager,Active,2026-02-28
U09066,User_9066,Operations,Logistics Coordinator,Active,2026-03-04
U09067,User_9067,Operations,Buyer,Active,2026-03-23
U09068,User_9068,Sales,Account Executive,Active,2026-03-19
U09069,User_9069,IT,System Admin,Active,2026-02-28
U09070,User_9070,Legal,Legal Assistant,Active,2026-03-11
U09071,User_9071,Operations,Buyer,Active,2026-01-14
U09072,User_9072,Operations,Logistics Coordinator,Active,2026-02-23
U09073,User_9073,Operations,Logistics Coordinator,Active,2026-03-10
U09074,User_9074,Operations,Logistics Coordinator,Terminated,2026-03-05
U09075,User_9075,IT,Security Analyst,Active,2026-01-01
U09076,User_9076,Legal,Legal Assistant,Active,2026-01-11
U09077,User_9077,Legal,Legal Assistant,Active,2026-02-05
U09078,User_9078,IT,System Admin,Active,2026-01-13
U09079,User_9079,Legal,Counsel,Active,2026-02-13
U09080,User_9080,IT,IT Manager,Active,2026-02-18
U09081,User_9081,IT,System Admin,Active,2026-02-17
U09082,User_9082,Sales,Sales Manager,Active,2026-02-24
U09083,User_9083,Operations,Buyer,Active,2026-01-05
U09084,User_9084,IT,Developer,Active,2026-01-09
U09085,User_9085,Operations,Warehouse Manager,Active,2026-03-19
U09086,User_9086,Sales,Account Executive,Active,2026-02-08
U09087,User_9087,Sales,Account Executive,Active,2026-01-12
U09088,User_9088,Finance,AP Clerk,Active,2026-02-22
U09089,User_9089,Operations,Buyer,Active,2026-02-24
U09090,User_9090,Operations,Warehouse Manager,Active,2026-02-11
U09091,User_9091,IT,Developer,Active,2026-03-11
U09092,User_9092,HR,Payroll Specialist,Active,2026-03-17
U09093,User_9093,Finance,Controller,Active,2026-01-20
U09094,User_9094,Operations,Buyer,Active,2026-03-02
U09095,User_9095,IT,System Admin,Active,2026-02-22
U09096,User_9096,Legal,Counsel,Active,2026-01-10
U09097,User_9097,Finance,Finance Manager,Active,2026-01-06
U09098,User_9098,Sales,Sales Manager,Active,2026-03-01
U09099,User_9099,IT,Security Analyst,Active,2026-02-04
U09100,User_9100,Finance,AP Clerk,Active,2026-03-11
U09101,User_9101,Sales,Sales Manager,Active,2026-01-09
U09102,User_9102,Finance,Finance Manager,Active,2026-02-25
U09103,User_9103,Finance,Finance Manager,Active,2026-03-11
U09104,User_9104,Legal,Counsel,Active,2026-01-23
U09105,User_9105,IT,Developer,Active,2026-03-25
U09106,User_9106,Finance,AP Clerk,Terminated,2026-02-10
U09107,User_9107,Legal,Legal Assistant,Active,2026-01-28
U09108,User_9108,Operations,Warehouse Manager,Active,2026-03-21
U09109,User_9109,Legal,Counsel,Active,2025-12-31
U09110,User_9110,Sales,Sales Manager,Active,2026-01-20
U09111,User_9111,HR,Payroll Specialist,Active,2026-02-15
U09112,User_9112,Finance,Controller,Active,2026-02-17
U09113,User_9113,HR,HR Generalist,Active,2026-02-25
U09114,User_9114,IT,IT Manager,Active,2026-02-04
U09115,User_9115,Legal,Legal Assistant,Active,2026-02-20
U09116,User_9116,Legal,Counsel,Active,2025-12-28
U09117,User_9117,Sales,Account Executive,Terminated,2026-01-31
U09118,User_9118,HR,HR Generalist,Active,2026-01-22
U09119,User_9119,Operations,Warehouse Manager,Active,2026-02-01
U09120,User_9120,Finance,Controller,Active,2026-02-09
U09121,User_9121,HR,Recruiter,Active,2026-02-23
U09122,User_9122,IT,Developer,Active,2026-02-13
U09123,User_9123,HR,HR Generalist,Active,2026-01-10
U09124,User_9124,Operations,Logistics Coordinator,Active,2026-02-04
U09125,User_9125,Finance,Controller,Active,2026-01-01
U09126,User_9126,Operations,Warehouse Manager,Active,2026-01-12
U09127,User_9127,HR,HR Generalist,Active,2026-01-29
U09128,User_9128,Sales,Sales Manager,Active,2026-03-28
U09129,User_9129,Operations,Logistics Coordinator,Active,2026-01-19
U09130,User_9130,IT,System Admin,Active,2026-01-08
U09131,User_9131,HR,HR Generalist,Terminated,2026-01-12
U09132,User_9132,HR,HR Generalist,Active,2025-12-28
U09133,User_9133,IT,IT Manager,Active,2026-03-02
U09134,User_9134,Finance,Controller,Active,2026-03-13
U09135,User_9135,HR,Payroll Specialist,Active,2026-02-12
U09136,User_9136,Finance,Controller,Active,2026-01-04
U09137,User_9137,IT,System Admin,Active,2026-02-21
U09138,User_9138,Sales,Account Executive,Active,2026-02-22
U09139,User_9139,Legal,Legal Assistant,Terminated,2026-02-28
U09140,User_9140,IT,Developer,Active,2026-01-25
U09141,User_9141,Finance,Controller,Active,2026-02-18
U09142,User_9142,Legal,Counsel,Active,2026-01-27
U09143,User_9143,IT,System Admin,Active,2026-03-20
U09144,User_9144,Sales,Account Executive,Active,2026-01-10
U09145,User_9145,Sales,Account Executive,Active,2026-01-11
U09146,User_9146,HR,Payroll Specialist,Active,2026-01-03
U09147,User_9147,HR,Payroll Specialist,Active,2026-03-07
U09148,User_9148,Finance,AP Clerk,Active,2026-02-10
U09149,User_9149,Legal,Counsel,Active,2026-01-06
U09150,User_9150,IT,IT Manager,Active,2026-01-15
U09151,User_9151,Operations,Warehouse Manager,Terminated,2026-03-08
U09152,User_9152,Operations,Warehouse Manager,Active,2026-03-11
U09153,User_9153,IT,Security Analyst,Active,2026-02-09
U09154,User_9154,HR,Recruiter,Active,2026-02-15
U09155,User_9155,Legal,Legal Assistant,Active,2026-02-20
U09156,User_9156,Operations,Warehouse Manager,Active,2026-01-20
U09157,User_9157,Finance,Finance Manager,Active,2026-03-07
U09158,User_9158,Sales,Account Executive,Active,2026-03-25
U09159,User_9159,Sales,Sales Manager,Active,2026-02-10
U09160,User_9160,Legal,Legal Assistant,Active,2026-01-04
U09161,User_9161,Sales,Account Executive,Active,2026-03-25
U09162,User_9162,IT,Security Analyst,Active,2026-01-08
U09163,User_9163,Operations,Logistics Coordinator,Active,2026-03-04
U09164,User_9164,HR,Payroll Specialist,Active,2026-02-04
U09165,User_9165,Legal,Legal Assistant,Active,2026-02-07
U09166,User_9166,Operations,Warehouse Manager,Active,2026-02-24
U09167,User_9167,Legal,Legal Assistant,Active,2026-02-17
U09168,User_9168,Legal,Legal Assistant,Active,2026-03-28
U09169,User_9169,Operations,Buyer,Active,2026-02-02
U09170,User_9170,Operations,Logistics Coordinator,Terminated,2026-01-31
U09171,User_9171,Sales,Account Executive,Active,2026-02-22
U09172,User_9172,Operations,Warehouse Manager,Active,2026-03-11
U09173,User_9173,Operations,Logistics Coordinator,Active,2026-03-24
U09174,User_9174,Sales,Sales Manager,Active,2026-02-23
U09175,User_9175,Finance,AP Clerk,Active,2026-01-06
U09176,User_9176,Legal,Legal Assistant,Active,2026-03-18
U09177,User_9177,Sales,Sales Manager,Active,2026-02-28
U09178,User_9178,Sales,Sales Manager,Active,2026-01-23
U09179,User_9179,HR,Recruiter,Active,2026-02-01
U09180,User_9180,Sales,Sales Manager,Active,2026-02-15
U09181,User_9181,Finance,Controller,Terminated,2026-03-11
U09182,User_9182,IT,Security Analyst,Active,2026-01-30
U09183,User_9183,Operations,Buyer,Active,2026-03-18
U09184,User_9184,Sales,Account Executive,Active,2026-02-27
U09185,User_9185,Operations,Buyer,Active,2026-01-15
U09186,User_9186,IT,Security Analyst,Active,2026-01-26
U09187,User_9187,HR,HR Generalist,Active,2026-03-04
U09188,User_9188,Finance,Finance Manager,Active,2026-02-05
U09189,User_9189,IT,System Admin,Active,2026-03-17
U09190,User_9190,Operations,Warehouse Manager,Active,2026-03-03
U09191,User_9191,Operations,Logistics Coordinator,Active,2025-12-30
U09192,User_9192,Legal,Legal Assistant,Terminated,2026-02-10
U09193,User_9193,Sales,Sales Manager,Terminated,2026-02-20
U09194,User_9194,Sales,Sales Manager,Active,2026-02-24
U09195,User_9195,IT,Security Analyst,Terminated,2026-03-13
U09196,User_9196,Finance,AP Clerk,Terminated,2026-01-20
U09197,User_9197,IT,IT Manager,Active,2026-01-27
U09198,User_9198,Finance,Controller,Active,2026-03-08
U09199,User_9199,Legal,Legal Assistant,Active,2026-03-23
U09200,User_9200,Operations,Warehouse Manager,Active,2026-02-14
U09201,User_9201,HR,HR Generalist,Active,2026-01-31
U09202,User_9202,Finance,Controller,Active,2026-03-14
U09203,User_9203,IT,Security Analyst,Active,2026-01-21
U09204,User_9204,Legal,Counsel,Terminated,2026-02-22
U09205,User_9205,HR,HR Generalist,Active,2026-02-23
U09206,User_9206,HR,Recruiter,Active,2025-12-29
U09207,User_9207,Legal,Counsel,Active,2026-01-09
U09208,User_9208,HR,Recruiter,Terminated,2026-01-06
U09209,User_9209,Operations,Logistics Coordinator,Active,2026-03-17
U09210,User_9210,Operations,Buyer,Active,2026-01-14
U09211,User_9211,Operations,Logistics Coordinator,Active,2026-03-15
U09212,User_9212,Finance,Finance Manager,Active,2026-03-18
U09213,User_9213,IT,IT Manager,Active,2026-03-16
U09214,User_9214,Sales,Account Executive,Active,2025-12-31
U09215,User_9215,Legal,Legal Assistant,Active,2026-01-11
U09216,User_9216,HR,Recruiter,Active,2026-01-08
U09217,User_9217,Legal,Counsel,Active,2026-01-05
U09218,User_9218,HR,Recruiter,Active,2026-01-07
U09219,User_9219,Sales,Account Executive,Active,2026-01-25
U09220,User_9220,Legal,Legal Assistant,Active,2026-01-04
U09221,User_9221,IT,Developer,Terminated,2025-12-30
U09222,User_9222,Finance,Finance Manager,Active,2026-02-15
U09223,User_9223,Sales,Account Executive,Active,2026-01-15
U09224,User_9224,Sales,Account Executive,Active,2026-03-02
U09225,User_9225,Operations,Warehouse Manager,Active,2026-01-16
U09226,User_9226,Finance,Accountant,Active,2026-01-01
U09227,User_9227,Legal,Legal Assistant,Active,2026-03-24
U09228,User_9228,Sales,Sales Manager,Active,2026-02-10
U09229,User_9229,Sales,Account Executive,Active,2026-02-18
U09230,User_9230,HR,Recruiter,Active,2026-03-13
U09231,User_9231,IT,System Admin,Active,2026-03-02
U09232,User_9232,IT,Developer,Active,2026-01-01
U09233,User_9233,Sales,Account Executive,Active,2026-02-04
U09234,User_9234,HR,Recruiter,Active,2026-01-11
U09235,User_9235,HR,Payroll Specialist,Active,2026-01-31
U09236,User_9236,Finance,Accountant,Active,2026-02-17
U09237,User_9237,IT,Security Analyst,Active,2026-01-01
U09238,User_9238,IT,IT Manager,Active,2026-03-13
U09239,User_9239,Sales,Sales Manager,Active,2026-03-13
U09240,User_9240,HR,HR Generalist,Active,2026-03-11
U09241,User_9241,Operations,Buyer,Terminated,2026-02-03
U09242,User_9242,Sales,Sales Manager,Terminated,2026-02-06
U09243,User_9243,Legal,Legal Assistant,Active,2026-01-21
U09244,User_9244,Operations,Warehouse Manager,Active,2026-03-26
U09245,User_9245,HR,Payroll Specialist,Active,2026-01-26
U09246,User_9246,HR,Recruiter,Active,2026-03-13
U09247,User_9247,HR,Payroll Specialist,Active,2026-03-09
U09248,User_9248,Finance,Accountant,Active,2026-03-11
U09249,User_9249,Operations,Warehouse Manager,Active,2026-02-17
U09250,User_9250,HR,Payroll Specialist,Terminated,2026-03-08
U09251,User_9251,IT,IT Manager,Active,2026-03-21
U09252,User_9252,Operations,Buyer,Active,2026-02-16
U09253,User_9253,Legal,Counsel,Active,2026-01-21
U09254,User_9254,Operations,Buyer,Active,2026-03-15
U09255,User_9255,HR,Recruiter,Active,2026-03-24
U09256,User_9256,Operations,Warehouse Manager,Active,2026-03-05
U09257,User_9257,Finance,Finance Manager,Active,2026-02-18
U09258,User_9258,Finance,Accountant,Active,2026-01-02
U09259,User_9259,IT,Developer,Active,2026-02-01
U09260,User_9260,Sales,Sales Manager,Active,2026-03-02
U09261,User_9261,Legal,Counsel,Active,2026-02-11
U09262,User_9262,HR,Payroll Specialist,Active,2026-01-26
U09263,User_9263,IT,Security Analyst,Active,2025-12-30
U09264,User_9264,HR,Recruiter,Active,2026-02-22
U09265,User_9265,Operations,Logistics Coordinator,Active,2026-02-22
U09266,User_9266,IT,System Admin,Active,2026-01-27
U09267,User_9267,Legal,Counsel,Active,2026-01-04
U09268,User_9268,HR,HR Generalist,Active,2026-02-26
U09269,User_9269,Legal,Legal Assistant,Active,2026-02-28
U09270,User_9270,IT,Security Analyst,Active,2026-01-27
U09271,User_9271,Operations,Warehouse Manager,Active,2026-03-21
U09272,User_9272,Legal,Counsel,Terminated,2026-03-21
U09273,User_9273,Sales,Sales Manager,Active,2026-01-18
U09274,User_9274,HR,Recruiter,Active,2026-03-27
U09275,User_9275,HR,HR Generalist,Active,2026-03-04
U09276,User_9276,HR,HR Generalist,Active,2026-02-11
U09277,User_9277,Operations,Logistics Coordinator,Active,2026-01-01
U09278,User_9278,IT,System Admin,Active,2026-03-22
U09279,User_9279,Sales,Sales Manager,Active,2026-01-23
U09280,User_9280,Legal,Legal Assistant,Active,2025-12-29
U09281,User_9281,Operations,Warehouse Manager,Active,2026-01-05
U09282,User_9282,IT,Security Analyst,Active,2026-02-18
U09283,User_9283,Legal,Legal Assistant,Active,2026-01-29
U09284,User_9284,Sales,Sales Manager,Active,2026-03-21
U09285,User_9285,Finance,AP Clerk,Active,2026-02-11
U09286,User_9286,Operations,Warehouse Manager,Active,2026-01-08
U09287,User_9287,Sales,Account Executive,Active,2026-01-08
U09288,User_9288,Operations,Warehouse Manager,Active,2026-03-10
U09289,User_9289,Finance,AP Clerk,Active,2026-02-28
U09290,User_9290,Legal,Counsel,Active,2026-03-21
U09291,User_9291,HR,HR Generalist,Active,2026-01-10
U09292,User_9292,Sales,Account Executive,Active,2026-02-03
U09293,User_9293,Sales,Account Executive,Active,2026-02-21
U09294,User_9294,IT,Developer,Active,2026-02-25
U09295,User_9295,Sales,Account Executive,Active,2026-03-15
U09296,User_9296,HR,Payroll Specialist,Active,2026-02-11
U09297,User_9297,HR,HR Generalist,Active,2026-02-15
U09298,User_9298,Legal,Counsel,Active,2026-03-28
U09299,User_9299,IT,Security Analyst,Active,2026-02-04
U09300,User_9300,Finance,Controller,Terminated,2026-02-04
U09301,User_9301,Operations,Logistics Coordinator,Active,2026-02-11
U09302,User_9302,Sales,Account Executive,Active,2026-03-04
U09303,User_9303,Operations,Warehouse Manager,Active,2026-01-05
U09304,User_9304,Finance,Controller,Terminated,2026-01-29
U09305,User_9305,Legal,Counsel,Active,2026-01-11
U09306,User_9306,Sales,Sales Manager,Active,2026-02-28
U09307,User_9307,Finance,AP Clerk,Terminated,2026-01-06
U09308,User_9308,Operations,Warehouse Manager,Terminated,2026-01-12
U09309,User_9309,Sales,Sales Manager,Active,2025-12-28
U09310,User_9310,IT,System Admin,Active,2026-03-20
U09311,User_9311,Finance,AP Clerk,Active,2025-12-28
U09312,User_9312,HR,Payroll Specialist,Active,2026-03-24
U09313,User_9313,IT,System Admin,Active,2026-03-01
U09314,User_9314,Legal,Legal Assistant,Active,2026-02-10
U09315,User_9315,Finance,AP Clerk,Active,2026-02-09
U09316,User_9316,Operations,Logistics Coordinator,Active,2026-03-18
U09317,User_9317,Finance,Controller,Active,2026-01-30
U09318,User_9318,HR,HR Generalist,Active,2026-03-24
U09319,User_9319,Legal,Counsel,Active,2026-03-03
U09320,User_9320,Sales,Account Executive,Active,2026-03-20
U09321,User_9321,Legal,Legal Assistant,Active,2026-01-05
U09322,User_9322,Finance,Finance Manager,Active,2026-03-23
U09323,User_9323,Finance,AP Clerk,Active,2026-02-04
U09324,User_9324,Finance,Finance Manager,Active,2026-01-18
U09325,User_9325,Legal,Counsel,Active,2026-01-13
U09326,User_9326,HR,Recruiter,Active,2026-01-17
U09327,User_9327,Finance,AP Clerk,Active,2026-01-18
U09328,User_9328,IT,IT Manager,Active,2026-01-04
U09329,User_9329,Operations,Logistics Coordinator,Active,2026-02-08
U09330,User_9330,Finance,Controller,Active,2026-03-19
U09331,User_9331,Sales,Account Executive,Active,2026-02-18
U09332,User_9332,Sales,Sales Manager,Active,2026-02-19
U09333,User_9333,IT,Developer,Active,2026-01-15
U09334,User_9334,Sales,Account Executive,Active,2026-01-21
U09335,User_9335,IT,System Admin,Active,2026-02-04
U09336,User_9336,Legal,Legal Assistant,Active,2026-03-10
U09337,User_9337,Finance,Finance Manager,Active,2026-03-17
